,-,-,-,,-,-,,-,,,,-,-,-,-,,-,-,-,-,-,-,,,POPULATION,,,,,URBAN EXTENT,,,,,,,,,,,,,,,,,DENSITY,,,,,,,,,,ROADS,,,,,,,,,,,,,,ARTERIAL ROADS,,,,,,,,,,,,,,,,,,BLOCKS AND PLOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,-,,-,-,,-,,,,-,-,-,-,,-,-,-,-,-,-,,,Population,,,Avg. Annual % Change,,Urban Composition,,,,,,,,,,,,Avg. Annual % Change,,Urban Extent Actuals,,,Built-up Area,,,,,Urban Extent,,,,,Share of Built-up Area Occupied by Roads & Boulevards,,Average Street Width,,Street Width Composition,,,,,,,,,,Density of Arterial Roads,,,,,,Share of area within walking distance of arterial road,,,,,,Beeline distance to arterial roads,,,,,,Average Block Size,,Average Plot Size,,,,Composition of Residential Uses,,,,,,,,Composition of Added Area,,,,,,,,,,,,,,,,,,,,,,
,-,-,Areas and Densities,,,Blocks and Roads,,,Historical Data,,,-,-,-,-,,-,-,-,-,-,-,,,Population,,,Population,,Urban,,,Suburban,,,Rural,,,Open space,,,Total,,T1,T2,T3,Built-up Area,,,Avg. Annual % Change,,Urban Extent,,,Avg. Annual % Change,,Share of Built-up Area Occupied by Roads & Boulevards,,Average Street Width,,<4m,,4-8m,,8-12m,,12-16m,,>16m,,All,,Wide,,Narrow,,All,,Wide,,Narrow,,All,,Wide,,Narrow,,Average Block Size,,Average Plot Size in Informal Land Subdivisions,,Average Plot Size in Formal Land Subdivisions,,Share of Residential in Atomistic Settlements,,Share of Residential in Informal Subdivisions,,Share of Residential in Formal Subdivisions,,Share of Residential in Housing Projects,,Total added area (ha),,,,"added area, infill (ha)",,,,"added area, Extension (ha)",,,,"added area, Leapfrog (ha)",,,,Inclusion (ha),,,,,,
City Code,Latitude,Longitude,Maps,Metrics,GIS,Maps,Metrics,GIS,Maps,Metrics,GIS,Image,Flag,Source,Country,Region,Population,Extent,Density,T1,T2,T3,t2-t1,t3-t1,T1,T2,T3,T1-T2,T2-T3,T1,T2,T3,T1,T2,T3,T1,T2,T3,T1,T2,T3,T1-T2,T2-T3,,,,T1,T2,T3,T1-T2,T2-T3,T1,T2,T3,T1-T2,T2-T3,Pre-1990,1990-2015,Pre-1990,1990-2015,Pre-1990,1990-2015,Pre-1990,1990-2015,Pre-1990,1990-2015,Pre-1990,1990-2015,Pre-1990,1990-2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre-1990,1990-2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,Pre - 1990,1990 - 2015,T1-T2,T2-T3,Ratio T1-T2/T2-T3,annual change T2-T3 (%),T1-T2,T2-T3,Percent T1-T2 added area,Percent T2-T3 added area,T1-T2,T2-T3,Percent T1-T2 added area,Percent T2-T3 added area,T1-T2,T2-T3,Percent T1-T2 added area,Percent T2-T3 added area,T1-T2,T2-T3,Percent T1-T2 added area,Percent T2-T3 added area,,,CIty COd Dane
30,4.444384,-69.7987,Cumaribo_T1_T2_T3.pdf,Cumaribo_metrics.jpg,Cumaribo.zip,Cumaribo.jpg,Cumaribo_Metrics.jpg,Cumaribo.zip,,,,Cumaribo.jpg,Cumaribo.png,Cumaribo,VICHADA,Colombia (Co),"31,110",108,288.54,1988-01-13,2002-01-11,2014-01-28,14,12.05,942,"15,194","31,110",19.90%,5.90%,25.30%,45.38%,54.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,74.70%,54.62%,45.33%,7.90%,1.50%,30,90,108,126,373,528,7.80%,2.90%,32,169,289,11.90%,4.40%,0.25,0.21,8.7,5.5,13%,37%,28.10%,33.20%,31.60%,22.50%,19.70%,6.50%,8%,0%,4.7,2.6,1.79,0.82,2.91,1.76,1,1,1,1,1,1,43.46,86.72,0,0,89.5,108.06,1.1,1.2,-,-,-,-,13%,50%,87%,50%,0%,0%,0%,0%,37,20,0.54,-30.00%,2,10,5.10%,48.40%,31,8,83.70%,41.70%,0,0,0.50%,0.00%,4,2,10.70%,9.90%,,,99773
31,5.828052994,-73.03448648,Duitama_T1_T2_T3.pdf,Duitama_metrics.jpg,Duitama.zip,Duitama.jpg,Duitama_Metrics.jpg,Duitama.zip,,,,Duitama.jpg,Duitama.png,Duitama,BOYACÁ,Colombia (Co),"87,337","1,641",53.21,1989-12-01,2002-01-01,2014-12-01,12.08,12.91,"51,234","81,467","87,337",3.80%,0.50%,36.43%,46.43%,49.86%,18.26%,13.81%,12.84%,1.75%,1.22%,1.17%,43.56%,38.54%,36.14%,3.50%,0.20%,"1,047","1,596","1,641",87,83,83,-0.40%,0.00%,49,51,53,0.30%,0.30%,0.24,0.22,8.3,7,11%,15%,47.40%,61.60%,28.40%,17.90%,4.50%,0.50%,9%,5%,2.1,1.8,1.47,1.07,0.59,0.69,1,0.96,0.99,0.95,0.99,0.95,134.71,188.76,177.67,226.66,498.08,522.16,2.9,6.4,213.3,-,122.5,86.7,22%,18%,18%,2%,53%,13%,7%,3%,390,67,0.17,-46.20%,155,48,39.70%,71.70%,124,14,31.80%,21.50%,50,1,12.70%,0.80%,62,4,15.90%,6.00%,,,15238
32,2.478989,-78.110155,El_Charco_T1_T2_T3.pdf,El_Charco_metrics.jpg,El_Charco.zip,El_Charco.jpg,El_Charco_Metrics.jpg,El_Charco.zip,,,,El_Charco.jpg,El_Charco.png,El Charco,NARIÑO,Colombia (Co),"16,081",117,137.13,1991-06-01,1998-02-01,2015-06-01,6.67,17.33,"3,839","5,147","16,081",4.40%,6.60%,33.61%,41.79%,53.72%,0.00%,0.00%,0.00%,2.48%,0.00%,1.07%,63.91%,58.21%,45.20%,6.20%,5.00%,33,49,117,326,250,250,-4.00%,0.00%,118,104,137,-1.80%,1.60%,0.09,0.18,3.5,3.2,65%,47%,35.10%,52.70%,0.00%,0.00%,0.00%,0.00%,0%,0%,9.4,3,0,0,9.36,3.03,1,1,0,0,0,0,17.19,72.61,0,-,17.19,72.61,0.6,0.6,-,-,-,-,32%,50%,54%,28%,14%,22%,0%,0%,16,43,2.74,-15.90%,2,5,13.10%,12.70%,7,33,42.70%,76.30%,0,3,0.00%,6.40%,7,2,44.20%,4.60%,,,52250
33,1.614687656,-75.61393993,Florencia_T1_T2_T3.pdf,Florencia_metrics.jpg,Florencia.zip,Florencia.jpg,Florencia_Metrics.jpg,Florencia.zip,,,,Florencia.jpg,Florencia.png,Florencia,CAQUETÁ,Colombia (Co),"135,124","1,256",107.62,1989-12-01,2000-02-01,2013-09-01,10.17,13.58,"75,197","101,235","135,124",2.90%,2.10%,46.02%,50.83%,59.95%,17.52%,16.73%,12.00%,1.94%,1.79%,0.91%,34.52%,30.64%,27.14%,2.80%,2.20%,702,928,"1,256",164,157,148,-0.40%,-0.50%,107,109,108,0.20%,-0.10%,0.2,0.21,7.5,6,10%,8%,55.50%,80.40%,24.30%,10.70%,6.10%,0.40%,4%,0%,1.8,1.5,0,0,1.82,1.54,0.97,0.94,0,0,0,0,198.31,229.71,0,-,198.31,229.71,1.1,1,-,111.5,140.2,-,7%,83%,36%,78%,57%,1%,0%,5%,184,270,1.47,-38.40%,52,71,28.20%,26.40%,79,129,43.10%,47.80%,32,47,17.20%,17.30%,21,23,11.40%,8.50%,,,18001
34,2.064482,-78.611511,Francisco_Pizarro_T1_T2_T3.pdf,Francisco_Pizarro_metrics.jpg,Francisco_Pizarro.zip,Francisco_Pizarro.jpg,Francisco_Pizarro_Metrics.jpg,Francisco_Pizarro.zip,,,,Francisco_Pizarro.jpg,Francisco_Pizarro.png,Francisco Pizarro,NARIÑO,Colombia (Co),"20,910",96,218.77,1991-06-01,1998-02-01,2015-06-01,6.67,17.33,"4,721","10,874","20,910",12.50%,3.80%,40.53%,42.89%,51.04%,0.00%,0.00%,0.00%,0.44%,1.03%,2.45%,59.03%,56.08%,46.52%,5.30%,0.50%,61,87,96,188,284,409,6.20%,2.10%,77,125,219,7.20%,3.30%,0.18,0.21,5.9,5.9,4%,4%,86.80%,89.60%,8.70%,6.60%,0.00%,0.00%,0%,0%,5.5,3.2,0,0,5.47,3.15,1,1,0,0,0,0,35.83,57.64,0,#DIV/0!,35.83,57.64,0.4,0.4,-,-,-,-,0%,100%,67%,31%,33%,69%,0%,0%,13,12,0.94,-14.80%,5,6,42.00%,47.40%,5,4,35.80%,31.40%,2,2,14.50%,13.10%,1,1,7.70%,8.10%,,,52520
35,5.083415,-73.364681,Garagoa_T1_T2_T3.pdf,Garagoa_metrics.jpg,Garagoa.zip,Garagoa.jpg,Garagoa_Metrics.jpg,Garagoa.zip,,,,Garagoa.jpg,Garagoa.png,Garagoa,BOYACÁ,Colombia (Co),"15,122",221,68.33,1989-12-01,2000-12-01,2016-02-01,11,15.17,"8,465","11,492","15,122",2.80%,1.80%,25.70%,33.83%,39.04%,29.62%,20.06%,18.75%,1.03%,1.81%,1.67%,43.64%,44.31%,40.54%,3.30%,1.00%,131,189,221,115,109,115,-0.40%,0.30%,65,61,68,-0.60%,0.80%,0.18,0.26,5.8,4.8,17%,37%,72.90%,54.70%,6.70%,8.30%,1.20%,0.00%,2%,0%,3.1,2.6,0,0,3.08,2.62,1,1,0,0,0,0,81.68,108.46,0,-,81.68,108.46,0.8,1.3,-,-,-,-,0%,92%,46%,76%,54%,16%,0%,0%,31,26,0.83,-22.70%,9,12,29.40%,44.60%,17,11,55.60%,43.90%,2,0,5.50%,0.00%,3,3,9.60%,11.50%,,,15299
36,7.067661157,-73.16896175,Giron_T1_T2_T3.pdf,Giron_metrics.jpg,Giron.zip,Giron.jpg,Giron_Metrics.jpg,Giron.zip,,,,Giron.jpg,Giron.png,Girón,SANTANDER,Colombia (Co),"183,537","1,003",183.06,1991-06-01,2001-01-01,2015-01-01,9.59,14,"61,865","98,429","183,537",4.80%,4.50%,32.25%,43.08%,53.14%,28.37%,21.79%,15.37%,1.60%,0.89%,1.18%,37.78%,34.24%,30.31%,3.80%,1.60%,556,799,"1,003",179,187,263,0.50%,2.40%,111,123,183,1.10%,2.80%,0.22,0.28,7.3,6.2,26%,40%,46.10%,36.00%,10.20%,12.90%,4.70%,3.50%,13%,8%,3.3,2.5,1.24,0.98,2.05,1.54,1,0.97,0.96,0.92,0.96,0.92,94.65,161.65,216.27,249.84,297.13,395.35,3.1,4.3,58.9,61.3,82.9,-,8%,78%,29%,27%,56%,15%,7%,36%,179,173,0.97,-37.00%,18,35,10.20%,20.20%,139,115,77.80%,66.30%,4,5,2.00%,3.10%,18,18,10.10%,10.40%,,,68307
37,3.54256,-73.705067,Granada_T1_T2_T3.pdf,Granada_metrics.jpg,Granada.zip,Granada.jpg,Granada_Metrics.jpg,Granada.zip,,,,Granada.jpg,Granada.png,Granada,META,Colombia (Co),"52,536",712,73.8,1989-12-01,2001-03-01,2014-01-01,11.25,12.84,"23,087","34,603","52,536",3.60%,3.30%,34.59%,43.11%,49.87%,19.67%,16.15%,14.56%,2.19%,1.97%,1.62%,43.55%,38.77%,33.94%,2.50%,3.30%,353,467,712,116,121,112,0.40%,-0.60%,65,74,74,1.10%,0.00%,0.26,0.25,12.4,6.6,3%,15%,15.70%,59.10%,23.40%,20.00%,35.70%,4.00%,22%,1%,2.4,1.9,0.55,0.48,1.84,1.41,1,0.98,0.9,0.81,0.9,0.81,127.81,189.49,363.76,409.32,139.77,242.41,1.4,1.9,-,99.1,-,-,2%,98%,96%,89%,0%,5%,2%,5%,86,184,2.14,-34.70%,34,49,39.70%,26.80%,38,112,44.20%,60.80%,4,11,4.50%,5.80%,10,12,11.60%,6.50%,,,50313
38,2.570045559,-77.88325466,Guapi_T1_T2_T3.pdf,Guapi_metrics.jpg,Guapi.zip,Guapi.jpg,Guapi_Metrics.jpg,Guapi.zip,,,,Guapi.png,Guapi.png,Guapi,CAUCA,Colombia (Co),"24,128",190,127.06,1991-06-01,1998-02-01,2015-06-01,6.67,17.33,"8,207","12,275","24,128",6.00%,3.90%,0.00%,4.51%,34.98%,53.67%,48.12%,27.35%,6.59%,2.84%,2.84%,39.74%,44.53%,34.83%,12.20%,3.30%,48,108,190,285,205,195,-4.90%,-0.30%,172,114,127,-6.10%,0.60%,0.19,0.06,6.6,5.4,5%,21%,75.30%,65.80%,18.70%,13.50%,0.40%,0.00%,0%,0%,3.8,1.7,0,0,3.78,1.69,1,1,0,0,0,0,67.15,97.32,0,-,67.15,97.32,0.5,0.9,-,267.1,-,261.4,9%,83%,76%,81%,15%,2%,0%,0%,30,63,2.1,-19.60%,4,18,11.70%,28.30%,13,21,42.60%,33.90%,8,13,25.80%,20.40%,6,11,20.00%,17.40%,,,19318
39,8.470538046,-74.53573145,Guaranda_T1_T2_T3.pdf,Guaranda_metrics.jpg,Guaranda.zip,Guaranda.jpg,Guaranda_Metrics.jpg,Guaranda.zip,,,,Guaranda.jpg,Guaranda.png,Guaranda,SUCRE,Colombia (Co),"7,757",65,119.21,1987-01-01,2001-07-01,2014-07-01,14.5,13,"1,892","5,631","7,757",7.50%,2.50%,0.00%,9.79%,24.48%,42.86%,49.83%,37.21%,26.79%,2.92%,3.04%,30.36%,37.46%,35.27%,6.60%,1.70%,20,52,65,135,172,184,1.70%,0.50%,94,108,119,0.90%,0.80%,0.17,0.16,5.4,4.7,17%,36%,70.50%,57.00%,11.70%,6.30%,0.30%,0.70%,0%,0%,8.6,5.4,0,0,8.58,5.42,1,1,0,0,0,0,32.48,62.95,0,-,32.48,62.95,0.6,0.6,244.5,250.3,-,-,19%,75%,81%,75%,0%,0%,0%,0%,27,27,1.03,-25.30%,2,3,7.80%,10.20%,10,5,38.10%,18.00%,2,1,9.10%,2.60%,12,19,45.00%,69.20%,,,70265
40,0.970052,-77.521024,Iles_T1_T2_T3.pdf,Iles_metrics.jpg,Iles.zip,Iles.jpg,Iles_Metrics.jpg,Iles.zip,,,,Iles.jpg,Iles.png,Iles,NARIÑO,Colombia (Co),"6,172",63,97.97,1987-01-01,1998-02-01,2013-11-01,11.09,15.75,"2,942","4,682","6,172",4.20%,1.80%,24.65%,30.93%,29.29%,0.00%,0.00%,0.00%,0.00%,0.31%,0.71%,75.35%,68.76%,70.00%,3.50%,0.60%,39,57,63,308,261,327,-1.50%,1.40%,76,82,98,0.60%,1.20%,0.21,0.37,6.7,6.8,3%,1%,78.10%,78.60%,17.30%,20.80%,1.00%,0.00%,1%,0%,5,4.3,0,0,4.95,4.31,1,1,0,0,0,0,43.02,48.74,0,-,43.02,48.74,1,0.8,-,-,-,-,8%,45%,36%,25%,56%,21%,0%,0%,11,2,0.18,-15.40%,3,0,24.50%,9.00%,5,1,44.30%,40.70%,1,0,4.70%,0.00%,3,1,26.40%,50.30%,,,52352
41,3.865342936,-67.92671342,Inirida_T1_T2_T3.pdf,Inirida_metrics.jpg,Inirida.zip,Inirida.jpg,Inirida_Metrics.jpg,Inirida.zip,,,,Inirida.jpg,Inirida.jpg,Inírida,GUAINÍA,Colombia (Co),"11,630",395,29.42,1989-12-01,2001-02-01,2015-08-01,11.17,14.49,"5,399","8,306","11,630",3.90%,2.30%,47.38%,52.66%,52.29%,0.00%,0.00%,0.00%,4.02%,1.90%,3.28%,48.60%,45.44%,44.43%,4.20%,1.70%,192,308,395,55,49,53,-0.90%,0.50%,28,27,29,-0.30%,0.60%,0.17,0.14,8.4,5,8%,19%,48.80%,75.30%,29.90%,5.20%,7.60%,0.20%,6%,0%,5.5,3.8,2.72,1.65,2.74,2.14,1,1,1,0.97,1,0.97,60.33,106.7,107.2,169.11,128.56,149.03,1.5,3.5,240.9,324.5,-,-,0%,74%,69%,70%,31%,2%,0%,3%,68,51,0.75,-29.10%,12,15,17.10%,28.70%,41,17,60.30%,32.50%,5,5,7.90%,9.50%,10,15,14.60%,29.30%,,,94001
42,0.8257677354,-77.63960461,Ipiales_T1_T2_T3.pdf,Ipiales_metrics.jpg,Ipiales.zip,Ipiales.jpg,Ipiales_Metrics.jpg,Ipiales.zip,,,,Ipiales.jpg,Ipiales.png,Ipiales,NARIÑO,Colombia (Co),"97,235",978,99.43,1989-11-01,2000-11-01,2015-09-01,11,14.83,"41,790","62,275","97,235",3.60%,3.00%,29.44%,36.31%,38.45%,23.63%,20.27%,21.64%,3.20%,2.20%,1.37%,43.73%,41.22%,38.54%,7.80%,1.00%,358,843,978,208,126,162,-4.60%,1.70%,117,74,99,-4.20%,2.00%,0.21,0.24,8.2,7.2,11%,8%,39.40%,56.00%,35.10%,31.80%,8.80%,4.30%,6%,0%,4.3,3,1.09,0.6,3.19,2.44,1,1,1,0.95,1,0.95,76.81,117.7,168.63,238.29,137.62,147.15,2,3.8,-,92.6,162.8,132.9,0%,41%,4%,9%,95%,11%,1%,22%,294,106,0.36,-38.30%,50,49,17.00%,46.40%,108,29,36.70%,27.30%,78,8,26.60%,7.30%,58,20,19.70%,19.00%,,,52356
43,2.198598,-75.979875,La_Argentina_T1_T2_T3.pdf,La_Argentina_metrics.jpg,La_Argentina.zip,La_Argentina.jpg,La_Argentina_Metrics.jpg,La_Argentina.zip,,,,La_Argentina.jpg,La_Argentina.png,La Argentina,HUILA,Colombia (Co),"5,494",112,49.07,1989-08-01,1999-07-01,2014-09-01,9.91,15.17,"1,929","2,973","5,494",4.40%,4.00%,42.36%,38.51%,41.96%,0.00%,0.00%,0.00%,0.00%,0.12%,0.00%,57.64%,61.37%,58.04%,5.30%,2.70%,44,75,112,103,103,117,0.00%,0.80%,44,40,49,-0.90%,1.40%,0.2,0.23,6.1,3.4,13%,59%,67.10%,38.20%,20.10%,2.90%,0.00%,0.00%,0%,0%,7.5,5,0,0,7.48,5.03,1,1,0,0,0,0,22.89,46.37,0,-,22.89,46.37,0.5,0.5,217.9,105.5,-,-,26%,56%,74%,56%,0%,0%,0%,0%,10,17,1.73,-15.10%,3,6,25.50%,33.20%,7,11,69.10%,66.80%,1,0,5.50%,0.00%,0,0,0.00%,0.00%,,,41378
44,8.617249161,-73.80306831,La_Gloria_T1_T2_T3.pdf,La_Gloria_metrics.jpg,La_Gloria.zip,La_Gloria.jpg,La_Gloria_Metrics.jpg,La_Gloria.zip,,,,La_Gloria.jpg,La_Gloria.png,La Gloria,CESAR,Colombia (Co),"6,546",92,71.31,1991-03-01,2001-01-01,2015-09-01,9.84,14.66,"3,963","5,430","6,546",3.20%,1.30%,47.22%,58.81%,63.33%,0.00%,0.00%,0.00%,0.00%,0.46%,0.39%,52.78%,40.73%,36.27%,5.30%,1.10%,47,79,92,179,116,112,-4.40%,-0.30%,85,69,71,-2.10%,0.20%,0.15,0.22,5.2,5.8,20%,32%,77.10%,43.40%,3.20%,25.00%,0.00%,0.00%,0%,0%,5.5,5.3,0,0,5.47,5.32,1,1,0,0,0,0,37.47,57.84,0,-,37.47,57.84,0.8,4.5,-,153.3,422.2,-,0%,93%,0%,93%,100%,0%,0%,0%,425,33,0.08,-41.30%,6,7,1.50%,21.80%,18,4,4.20%,11.80%,0,0,0.00%,0.50%,401,22,94.20%,65.80%,,,20383
45,5.488767,-70.409201,La_Primavera_T1_T2_T3.pdf,La_Primavera_metrics.jpg,La_Primavera.zip,La_Primavera.jpg,La_Primavera_Metrics.jpg,La_Primavera.zip,,,,La_Primavera.jpg,La_Primavera.png,La Primavera,VICHADA,Colombia (Co),"18,605",312,59.7,1988-01-13,2001-01-08,2014-01-28,12.99,13.05,"1,349","5,702","18,605",11.10%,9.10%,0.00%,2.09%,17.10%,36.59%,40.14%,29.63%,15.18%,3.97%,3.52%,48.23%,53.80%,49.75%,10.40%,4.70%,43,168,312,60,73,119,1.50%,3.70%,31,34,60,0.70%,4.30%,0.22,0.23,10.8,20.4,11%,31%,3.60%,4.20%,38.80%,23.00%,44.90%,26.80%,2%,15%,5.5,3,1.54,0.69,3.93,2.36,1,1,1,0.82,1,0.82,48.49,84.87,106.16,309.23,51.64,87.07,2,3,203.5,-,-,-,0%,88%,100%,88%,0%,0%,0%,0%,55,78,1.43,-30.70%,3,21,5.40%,26.20%,33,15,60.50%,18.80%,8,15,14.10%,19.30%,11,28,20.00%,35.70%,,,99524
46,4.453298371,-75.78901782,La_Tebaida_T1_T2_T3.pdf,La_Tebaida_metrics.jpg,La_Tebaida.zip,La_Tebaida.jpg,La_Tebaida_Metrics.jpg,La_Tebaida.zip,,,,La_Tebaida.jpg,La_Tebaida.png,La Tebaida,QUINDÍO,Colombia (Co),"38,667",232,166.85,1989-08-01,1998-05-01,2014-03-01,8.75,15.83,"16,915","24,970","38,667",4.50%,2.80%,0.00%,21.03%,27.84%,52.54%,31.23%,23.73%,2.83%,3.79%,3.42%,44.63%,43.95%,45.01%,5.40%,2.90%,92,147,232,331,303,303,-1.00%,0.00%,184,170,167,-0.90%,-0.10%,0.21,0.24,6.6,6.4,10%,23%,62.70%,51.60%,26.70%,14.80%,1.10%,7.90%,0%,3%,5.1,4.1,0,0,5.15,4.09,1,1,0,0,0,0,50.74,72.64,0,-,50.74,72.64,0.8,0.8,-,67,87.4,67.7,2%,92%,22%,37%,76%,55%,0%,0%,31,45,1.46,-21.60%,4,6,14.40%,12.50%,16,32,53.90%,72.00%,5,4,15.30%,8.80%,5,3,16.40%,6.70%,,,63401
47,2.399642,-78.18988,La_Tola_T1_T2_T3.pdf,La_Tola_metrics.jpg,La_Tola.zip,La_Tola.jpg,La_Tola_Metrics.jpg,La_Tola.zip,,,,La_Tola.jpg,La_Tola.png,La Tola,NARIÑO,Colombia (Co),"12,289",58,213.35,1991-06-01,1998-02-01,2015-06-01,6.67,17.33,784,"5,694","12,289",29.70%,4.40%,0.28%,44.68%,53.44%,0.00%,0.00%,0.00%,1.41%,0.00%,0.00%,8.19%,51.77%,43.75%,4.50%,1.70%,32,43,58,86,296,399,18.50%,1.70%,25,132,213,25.20%,2.80%,0.21,0.22,10.3,9.3,3%,2%,10.30%,18.00%,55.80%,72.60%,30.90%,7.40%,0%,0%,8.6,5.1,0,0,8.58,5.09,1,1,0,0,0,0,12.28,36.19,0,-,12.28,36.19,0.8,0.7,-,-,-,-,6%,34%,94%,34%,0%,0%,0%,0%,19,13,0.68,-16.80%,0,3,0.00%,26.60%,11,8,56.90%,61.10%,1,1,5.30%,4.30%,7,1,37.80%,8.00%,,,52390
48,-4.218865811,-69.93322888,Leticia_T1_T2_T3.pdf,Leticia_metrics.jpg,Leticia.zip,Leticia.jpg,Leticia_Metrics.jpg,Leticia.zip,,,,Leticia.jpg,Leticia.png,Leticia,AMAZONAS,Colombia (Co),"24,552",598,41.04,1991-09-01,2000-10-01,2015-07-01,9.08,14.75,"18,944","19,868","24,552",0.50%,1.40%,41.74%,42.95%,40.95%,18.03%,18.16%,20.69%,1.63%,1.98%,1.35%,38.61%,36.91%,37.01%,3.90%,2.40%,293,417,598,105,75,65,-3.70%,-1.00%,65,48,41,-3.40%,-1.00%,0.13,0.13,7,4,17%,46%,44.50%,48.80%,26.50%,5.00%,8.50%,0.00%,3%,0%,3.7,2.7,0,0,2.71,1.98,1,1,0,0,0,0,74.4,112.98,0,-,97.07,166.65,2.8,3.7,160.9,-,110.1,-,29%,59%,48%,59%,23%,0%,0%,0%,83,113,1.36,-30.00%,29,28,35.10%,24.50%,28,34,34.00%,29.90%,13,21,15.20%,18.20%,13,31,15.70%,27.40%,,,91001
49,9.226403638,-75.81920017,Lorica_T1_T2_T3.pdf,Lorica_metrics.jpg,Lorica.zip,Lorica.jpg,Lorica_Metrics.jpg,Lorica.zip,,,,Lorica.jpg,Lorica.png,Lorica,CÓRDOBA,Colombia (Co),"52,558",646,81.32,1991-03-01,2001-01-01,2013-12-01,9.84,12.91,"23,875","37,961","52,558",4.70%,2.50%,24.79%,43.50%,45.08%,27.53%,20.77%,19.75%,3.16%,2.44%,1.94%,44.52%,33.29%,33.24%,6.10%,1.90%,276,503,646,156,113,122,-3.30%,0.60%,87,76,81,-1.40%,0.60%,0.19,0.21,6.4,6.2,14%,10%,64.80%,73.00%,14.20%,13.40%,6.70%,1.10%,1%,2%,1.4,1.1,0,0,1.44,1.09,0.91,0.84,0,0,0,0,252.68,335.15,0,-,252.68,335.15,0.8,0.8,227.2,104.4,326.2,-,0%,82%,69%,78%,30%,2%,0%,2%,182,96,0.53,-40.30%,43,28,23.80%,29.40%,104,51,56.90%,53.50%,11,5,6.00%,4.70%,24,12,13.20%,12.50%,,,23417
50,7.842171689,-72.50154993,Los_Patios_T1_T2_T3.pdf,Los_Patios_metrics.jpg,Los_Patios.zip,Los_Patios.jpg,Los_Patios_Metrics.jpg,Los_Patios.zip,,,,Los_Patios.jpg,Los_Patios.png,Los Patios,NORTE DE SANTANDER,Colombia (Co),"88,249","1,142",77.28,1991-05-01,2001-01-01,2015-01-01,9.67,14,"37,293","61,271","88,249",5.10%,2.60%,22.00%,50.06%,53.68%,29.95%,15.40%,12.62%,1.69%,1.36%,1.21%,46.36%,33.18%,32.49%,4.70%,2.40%,522,818,"1,142",133,112,114,-1.80%,0.20%,71,75,77,0.50%,0.20%,0.24,0.23,8.3,5.8,9%,15%,46.30%,75.30%,33.30%,6.60%,6.10%,0.90%,5%,2%,2.5,2.2,1.22,1.41,1.3,0.75,0.99,0.96,0.96,0.94,0.96,0.94,124.24,170.05,255.77,237.96,145.29,182.18,1.8,1.8,189.6,165.1,101.6,204.6,16%,84%,53%,41%,32%,15%,0%,28%,267,224,0.84,-39.90%,91,70,34.10%,31.40%,143,71,53.70%,31.80%,8,7,3.10%,3.30%,24,75,9.00%,33.50%,,,54405
51,9.230106379,-74.74383957,Magangue_T1_T2_T3.pdf,Magangue_metrics.jpg,Magangue.zip,Magangue.jpg,Magangue_Metrics.jpg,Magangue.zip,,,,Magangue.jpg,Magangue.png,Magangué,BOLÍVAR,Colombia (Co),"76,538",855,89.54,1987-01-01,2001-07-01,2014-07-01,14.5,13,"44,123","67,441","76,538",2.90%,1.00%,14.56%,42.83%,54.42%,38.90%,20.39%,14.91%,2.05%,1.44%,1.27%,44.49%,35.34%,29.40%,2.70%,0.60%,536,790,855,148,132,127,-0.80%,-0.30%,82,85,90,0.30%,0.40%,0.21,0.24,7.7,6.7,7%,7%,52.60%,66.60%,30.60%,25.90%,6.90%,0.90%,3%,0%,2,1.5,0.03,0.02,1.95,1.53,0.99,0.93,1,1,1,1,154.4,238.53,12.5,12.5,154.64,238.65,1.2,0.9,182.5,174,176.5,-,0%,94%,96%,94%,4%,0%,0%,0%,213,92,0.43,-41.20%,66,62,30.90%,66.80%,126,20,59.30%,21.60%,4,2,1.80%,1.90%,17,9,8.00%,9.70%,,,13430
